created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2025-03-26T17:15:09+01:00,1086,191,30.86472,101243.7,23.96317,24.31816,,,,
2025-03-26T17:16:10+01:00,1087,189,30.87873,101245.1,23.94161,24.31118,,,,
2025-03-26T17:17:11+01:00,1088,189,30.78747,101248.2,23.91872,24.30928,,,,
2025-03-26T17:18:12+01:00,1089,188,30.87931,101248.2,23.90919,24.27564,,,,
2025-03-26T17:19:13+01:00,1090,187,30.85308,101248.8,23.93112,24.27247,,,,
2025-03-26T17:20:28+01:00,1091,185,30.79185,101250.4,23.89946,24.26105,,,,
2025-03-26T17:21:29+01:00,1092,184,30.86185,101253.4,23.88382,24.24709,,,,
2025-03-26T17:23:15+01:00,1093,182,30.88675,101253.4,23.84987,24.20901,,,,
2025-03-26T17:24:16+01:00,1094,183,30.90334,101254.9,23.82603,24.19442,,,,
2025-03-26T17:25:17+01:00,1095,180,30.86519,101259.2,23.81344,24.17284,,,,
2025-03-26T17:26:18+01:00,1096,179,30.88369,101255.5,23.81783,24.16903,,,,
2025-03-26T17:27:19+01:00,1097,179,30.86233,101255.3,23.80314,24.16332,,,,
2025-03-26T17:28:20+01:00,1098,179,30.92947,101251.5,23.75069,24.12524,,,,
2025-03-26T17:29:21+01:00,1099,178,30.81093,101253.6,23.80066,24.15697,,,,
2025-03-26T17:30:22+01:00,1100,178,30.86662,101256.3,23.78216,24.14048,,,,
2025-03-26T17:31:37+01:00,1101,177,30.96333,101255.4,23.7524,24.11001,,,,
2025-03-26T17:35:42+01:00,1102,182,31.28538,101266.4,23.71483,24.0859,,,,
2025-03-26T17:54:02+01:00,1103,202,30.58786,101257.9,23.68298,24.0548,,,,
2025-03-26T17:57:05+01:00,1104,207,30.5275,101259.9,23.70358,24.06115,,,,
2025-03-26T18:00:08+01:00,1105,216,30.67112,101257.6,23.7072,24.04846,,,,
2025-03-26T18:03:11+01:00,1106,230,30.82952,101252.6,23.67611,24.0383,,,,
2025-03-26T18:07:16+01:00,1107,241,31.08902,101257.7,23.6454,24.00911,,,,
2025-03-26T18:08:17+01:00,1108,243,31.2602,101258.0,23.62995,23.99768,,,,
2025-03-26T18:09:18+01:00,1109,248,31.2604,101260.8,23.62537,23.98944,,,,
2025-03-26T18:15:25+01:00,1110,303,31.5836,101270.5,23.56529,23.93803,,,,
2025-03-26T18:16:26+01:00,1111,369,31.63233,101273.0,23.56873,23.9412,,,,
2025-03-26T18:26:37+01:00,1112,474,32.28865,101268.8,23.5178,23.89805,,,,
2025-03-26T18:27:38+01:00,1113,461,32.22361,101269.6,23.5218,23.89234,,,,
2025-03-26T18:35:47+01:00,1114,437,32.60593,101264.3,23.43597,23.8111,,,,
2025-03-26T18:37:49+01:00,1115,437,32.70397,101264.5,23.4314,23.80349,,,,
2025-03-26T18:56:09+01:00,1116,413,32.64713,101269.6,23.70148,24.0548,,,,
2025-03-26T19:01:14+01:00,1117,432,32.60193,101260.8,23.79398,24.1519,,,,
2025-03-26T19:11:26+01:00,1118,476,32.55272,101258.8,23.8493,24.20584,,,,
2025-03-26T19:12:27+01:00,1119,476,32.5304,101260.6,23.88859,24.24455,,,,
2025-03-26T19:13:41+01:00,1120,484,32.54461,101255.8,23.89908,24.23376,,,,
2025-03-26T19:14:42+01:00,1121,486,32.54156,101256.8,23.88306,24.24645,,,,
2025-03-26T19:16:28+01:00,1122,487,32.50046,101259.6,23.91434,24.27564,,,,
2025-03-26T19:17:29+01:00,1123,485,32.48682,101259.4,23.92998,24.28389,,,,
2025-03-26T19:18:44+01:00,1124,487,32.45125,101263.0,23.94791,24.31816,,,,
2025-03-26T19:19:45+01:00,1125,492,32.45411,101261.2,23.94676,24.30674,,,,
2025-03-26T19:20:47+01:00,1126,502,32.53527,101260.9,23.95134,24.30928,,,,
2025-03-26T19:22:01+01:00,1127,505,32.47385,101263.4,23.97709,24.36131,,,,
2025-03-26T19:23:02+01:00,1128,510,32.50723,101261.3,23.97499,24.34037,,,,
2025-03-26T19:24:03+01:00,1129,518,32.52039,101258.3,23.99578,24.35497,,,,
2025-03-26T19:25:04+01:00,1130,520,32.56083,101255.7,23.98624,24.33783,,,,
2025-03-26T19:26:05+01:00,1131,517,32.48615,101258.5,23.99426,24.36702,,,,
2025-03-26T19:27:07+01:00,1132,517,32.54786,101258.2,24.01276,24.38543,,,,
2025-03-26T19:28:08+01:00,1133,510,32.48882,101254.3,23.99349,24.37147,,,,
2025-03-26T19:29:09+01:00,1134,497,32.47137,101257.4,23.99559,24.36195,,,,
2025-03-26T19:30:10+01:00,1135,497,32.48281,101257.2,23.99406,24.38352,,,,
2025-03-26T19:31:11+01:00,1136,500,32.50532,101258.3,24.02458,24.40573,,,,
2025-03-26T19:32:12+01:00,1137,495,32.47519,101258.2,24.03736,24.40763,,,,
2025-03-26T19:33:58+01:00,1138,499,32.49111,101259.1,24.02134,24.38923,,,,
2025-03-26T19:34:59+01:00,1139,501,32.54757,101262.9,24.07608,24.42477,,,,
2025-03-26T19:36:13+01:00,1140,507,32.49846,101264.4,24.0694,24.45459,,,,
2025-03-26T19:43:21+01:00,1141,638,32.60975,101265.1,24.12548,24.4952,,,,
2025-03-26T19:44:22+01:00,1142,654,32.5757,101262.3,24.13063,24.51678,,,,
2025-03-26T19:45:23+01:00,1143,645,32.63235,101264.4,24.1539,24.51044,,,,
2025-03-26T19:46:40+01:00,1144,629,32.69653,101261.2,24.15009,24.51678,,,,
2025-03-26T19:47:41+01:00,1145,649,32.56607,101263.5,24.13731,24.50916,,,,
2025-03-26T19:48:42+01:00,1146,612,32.75127,101261.0,24.10736,24.45903,,,,
2025-03-26T19:49:59+01:00,1147,604,32.68137,101259.9,24.11251,24.46792,,,,
2025-03-26T19:51:46+01:00,1148,606,32.60059,101258.3,24.16115,24.50663,,,,
2025-03-26T19:53:02+01:00,1149,603,32.56598,101255.6,24.18118,24.55358,,,,
2025-03-26T19:54:03+01:00,1150,596,32.50628,101260.7,24.18346,24.54914,,,,
2025-03-26T19:55:49+01:00,1151,594,32.53899,101259.0,24.20368,24.55105,,,,
2025-03-26T19:56:50+01:00,1152,586,32.52831,101262.3,24.20158,24.56374,,,,
2025-03-26T19:57:51+01:00,1153,583,32.52764,101258.6,24.16782,24.55105,,,,
2025-03-26T19:58:52+01:00,1154,578,32.44505,101262.2,24.17564,24.54533,,,,
2025-03-26T19:59:53+01:00,1155,575,32.47633,101256.9,24.20082,24.56881,,,,
2025-03-26T20:01:09+01:00,1156,574,32.49893,101253.7,24.20158,24.57072,,,,
2025-03-26T20:02:10+01:00,1157,571,32.52859,101255.1,24.23534,24.58848,,,,
2025-03-26T20:03:28+01:00,1158,566,32.60241,101255.3,24.19224,24.55612,,,,
2025-03-26T20:04:29+01:00,1159,561,32.55329,101252.8,24.19262,24.54216,,,,
2025-03-26T20:05:46+01:00,1160,560,32.5429,101254.5,24.21474,24.56437,,,,
2025-03-26T20:08:49+01:00,1161,566,32.54757,101250.9,24.22676,24.5815,,,,
2025-03-26T20:09:50+01:00,1162,570,32.52468,101247.8,24.21684,24.5815,,,,
2025-03-26T20:12:54+01:00,1163,558,32.42426,101242.5,24.1827,24.53772,,,,
2025-03-26T20:20:15+01:00,1164,503,32.31363,101240.0,24.14989,24.50853,,,,
2025-03-26T20:21:16+01:00,1165,504,32.25574,101237.2,24.13845,24.50599,,,,
2025-03-26T20:22:17+01:00,1166,495,32.21121,101239.1,24.10793,24.48696,,,,
2025-03-26T20:23:19+01:00,1167,492,32.27444,101236.5,24.12796,24.50345,,,,
2025-03-26T20:24:20+01:00,1168,482,32.17888,101236.0,24.10011,24.46919,,,,
2025-03-26T20:25:21+01:00,1169,480,32.22885,101234.5,24.09248,24.44825,,,,
2025-03-26T20:26:22+01:00,1170,478,32.18327,101229.7,24.10202,24.45269,,,,
2025-03-26T20:27:40+01:00,1171,470,32.12919,101229.8,24.09058,24.44444,,,,
2025-03-26T20:28:41+01:00,1172,457,32.21292,101225.4,24.06826,24.41144,,,,
2025-03-26T20:29:42+01:00,1173,447,32.19967,101228.9,24.04804,24.41398,,,,
2025-03-26T20:30:43+01:00,1174,438,32.22437,101220.2,24.03469,24.38669,,,,
2025-03-26T20:31:45+01:00,1175,426,32.14722,101224.5,23.99273,24.36512,,,,
2025-03-26T20:32:46+01:00,1176,431,32.16324,101223.5,24.02077,24.38099,,,,
2025-03-26T20:33:47+01:00,1177,424,32.17735,101224.0,24.00379,24.35116,,,,
2025-03-26T20:34:48+01:00,1178,426,32.12967,101226.1,23.96641,24.35306,,,,
2025-03-26T20:35:49+01:00,1179,418,32.13911,101221.6,23.94695,24.30801,,,,
2025-03-26T20:36:50+01:00,1180,417,32.18937,101220.7,23.91434,24.27755,,,,
2025-03-26T20:37:51+01:00,1181,414,32.20901,101213.5,23.92349,24.28009,,,,
2025-03-26T20:38:52+01:00,1182,409,32.14712,101211.8,23.89488,24.26041,,,,
2025-03-26T20:39:54+01:00,1183,406,32.17068,101212.2,23.89832,24.24074,,,,
2025-03-26T20:41:10+01:00,1184,403,32.1229,101212.5,23.89126,24.24265,,,,
2025-03-26T20:44:27+01:00,1185,409,32.11823,101212.4,23.84701,24.19759,,,,
2025-03-26T20:45:41+01:00,1186,408,32.12242,101216.1,23.82889,24.17855,,,,
2025-03-26T20:46:55+01:00,1187,406,32.11756,101216.1,23.80791,24.16078,,,,
2025-03-26T20:48:41+01:00,1188,403,32.09724,101214.2,23.79704,24.14619,,,,
2025-03-26T20:49:42+01:00,1189,403,32.15046,101209.8,23.77262,24.13794,,,,
2025-03-26T20:50:43+01:00,1190,401,32.13081,101208.8,23.76175,24.11826,,,,
2025-03-26T20:52:11+01:00,1191,397,32.13701,101210.3,23.75736,24.10557,,,,
2025-03-26T20:53:12+01:00,1192,396,32.11498,101206.3,23.73428,24.09732,,,,
2025-03-26T20:54:13+01:00,1193,394,32.08857,101204.7,23.71464,24.07574,,,,
2025-03-26T20:55:14+01:00,1194,391,32.10478,101208.1,23.73142,24.08019,,,,
2025-03-26T20:56:15+01:00,1195,388,32.10821,101208.6,23.71407,24.07194,,,,
2025-03-26T20:57:31+01:00,1196,384,32.03716,101206.7,23.69919,24.04401,,,,
2025-03-26T20:58:32+01:00,1197,380,32.08323,101206.3,23.66924,24.02815,,,,
2025-03-26T20:59:33+01:00,1198,378,32.08675,101206.3,23.66943,24.01228,,,,
2025-03-26T21:00:34+01:00,1199,377,32.03497,101202.1,23.65856,24.00276,,,,
2025-03-26T21:01:35+01:00,1200,375,32.02047,101205.9,23.64788,24.00276,,,,
2025-03-26T21:02:36+01:00,1201,373,32.04441,101206.5,23.63987,23.99388,,,,
2025-03-26T21:03:38+01:00,1202,371,31.95143,101208.3,23.62671,23.98119,,,,
2025-03-26T21:04:39+01:00,1203,368,31.91566,101207.8,23.61507,23.98182,,,,
2025-03-26T21:05:40+01:00,1204,369,31.95047,101212.5,23.64807,23.99705,,,,
2025-03-26T21:06:41+01:00,1205,366,31.93092,101214.6,23.60325,23.97484,,,,
2025-03-26T21:07:42+01:00,1206,366,31.99701,101217.1,23.62537,23.99515,,,,
2025-03-26T21:08:59+01:00,1207,377,31.98938,101221.9,23.68622,24.03069,,,,
2025-03-26T21:10:00+01:00,1208,382,32.03497,101219.1,23.66734,24.02434,,,,
2025-03-26T21:11:01+01:00,1209,376,32.12118,101218.9,23.69995,24.04972,,,,
2025-03-26T21:12:03+01:00,1210,377,32.11002,101217.7,23.72246,24.07955,,,,
2025-03-26T21:13:48+01:00,1211,378,32.12204,101215.4,23.75736,24.10303,,,,
2025-03-26T21:14:49+01:00,1212,376,32.12223,101217.2,23.78235,24.12144,,,,
2025-03-26T21:16:04+01:00,1213,377,32.12624,101214.6,23.80581,24.14682,,,,
2025-03-26T21:17:05+01:00,1214,377,32.07951,101213.2,23.81172,24.16903,,,,
2025-03-26T21:18:06+01:00,1215,375,32.14722,101208.5,23.82202,24.16269,,,,
2025-03-26T21:19:52+01:00,1216,370,32.20034,101203.0,23.82393,24.16523,,,,
2025-03-26T21:20:53+01:00,1217,375,32.15685,101199.8,23.83747,24.18871,,,,
2025-03-26T21:21:54+01:00,1218,383,32.13415,101197.4,23.84872,24.19378,,,,
2025-03-26T21:22:55+01:00,1219,385,32.14483,101201.5,23.86284,24.22488,,,,
2025-03-26T21:24:12+01:00,1220,384,32.07254,101198.0,23.90213,24.25343,,,,
2025-03-26T21:25:58+01:00,1221,385,32.03745,101197.5,23.92426,24.27691,,,,
2025-03-26T21:27:28+01:00,1222,384,32.05023,101194.0,23.92616,24.27691,,,,
2025-03-26T21:28:29+01:00,1223,385,32.07483,101200.3,23.92006,24.28643,,,,
2025-03-26T21:29:30+01:00,1224,384,32.10106,101201.1,23.89202,24.25534,,,,
2025-03-26T21:31:16+01:00,1225,381,32.08342,101203.7,23.93169,24.27501,,,,
2025-03-26T21:32:17+01:00,1226,380,32.08218,101205.6,23.91529,24.25597,,,,
2025-03-26T21:33:18+01:00,1227,367,32.09496,101200.9,23.89431,24.25661,,,,
2025-03-26T21:34:19+01:00,1228,366,32.00502,101202.4,23.94314,24.28389,,,,
2025-03-26T21:35:20+01:00,1229,366,32.03945,101202.8,23.97003,24.29595,,,,
2025-03-26T21:36:36+01:00,1230,362,32.04308,101200.3,23.95744,24.3061,,,,
2025-03-26T21:42:43+01:00,1231,345,31.9315,101198.2,23.98758,24.35306,,,,
2025-03-26T21:44:03+01:00,1232,344,31.90432,101193.5,24.0221,24.37844,,,,
2025-03-26T21:49:08+01:00,1233,339,31.90289,101197.3,24.0675,24.41208,,,,
2025-03-26T21:53:13+01:00,1234,327,31.9643,101200.3,24.06483,24.42667,,,,
2025-03-26T22:03:24+01:00,1235,306,31.8923,101184.9,24.12529,24.48125,,,,
2025-03-26T22:06:27+01:00,1236,309,31.85806,101185.7,24.1415,24.49775,,,,
2025-03-26T22:10:45+01:00,1237,309,32.04584,101190.9,24.10984,24.44381,,,,
2025-03-26T22:11:46+01:00,1238,306,32.15199,101193.6,24.06311,24.44127,,,,
2025-03-26T22:13:00+01:00,1239,304,32.0859,101193.0,24.14742,24.49775,,,,
2025-03-26T22:16:19+01:00,1240,296,32.00474,101193.1,24.17526,24.52757,,,,
2025-03-26T22:17:39+01:00,1241,294,32.09639,101189.4,24.19167,24.53518,,,,
2025-03-26T22:18:40+01:00,1242,290,32.13749,101192.9,24.14646,24.49267,,,,
2025-03-26T22:20:27+01:00,1243,291,32.29399,101183.8,24.14742,24.50726,,,,
2025-03-26T22:21:28+01:00,1244,291,32.20501,101181.1,24.17183,24.54153,,,,
2025-03-26T22:22:29+01:00,1245,292,32.18307,101178.2,24.19395,24.55358,,,,
2025-03-26T22:23:43+01:00,1246,290,32.14598,101181.5,24.2136,24.57072,,,,
2025-03-26T22:29:15+01:00,1247,281,32.17564,101177.0,24.16363,24.53708,,,,
2025-03-26T22:30:32+01:00,1248,280,32.15866,101176.6,24.2136,24.5612,,,,
2025-03-26T22:36:39+01:00,1249,273,32.166,101176.8,24.20521,24.56501,,,,
2025-03-26T22:47:51+01:00,1250,259,31.9932,101163.2,24.21761,24.5796,,,,
2025-03-26T23:06:00+01:00,1251,306,32.77063,101129.9,24.22276,24.57516,,,,
2025-03-26T23:07:01+01:00,1252,259,32.54738,101128.4,24.19281,24.54787,,,,
2025-03-26T23:08:03+01:00,1253,252,32.44209,101127.5,24.20082,24.55993,,,,
2025-03-26T23:09:04+01:00,1254,252,32.27148,101125.1,24.21799,24.58023,,,,
2025-03-26T23:10:05+01:00,1255,248,32.16915,101127.7,24.21894,24.57897,,,,
2025-03-26T23:11:21+01:00,1256,249,32.10859,101128.6,24.28074,24.62085,,,,
2025-03-26T23:12:22+01:00,1257,247,32.08952,101129.7,24.28684,24.64115,,,,
2025-03-26T23:13:23+01:00,1258,247,32.09419,101124.6,24.27864,24.64369,,,,
2025-03-26T23:14:25+01:00,1259,248,32.09352,101125.2,24.26872,24.62783,,,,
2025-03-26T23:15:26+01:00,1260,246,32.17926,101119.4,24.26338,24.61894,,,,
2025-03-26T23:16:27+01:00,1261,244,32.19299,101115.4,24.24583,24.60181,,,,
2025-03-26T23:17:44+01:00,1262,242,32.18031,101116.3,24.27082,24.62338,,,,
2025-03-26T23:18:45+01:00,1263,243,32.14884,101113.7,24.26205,24.63544,,,,
2025-03-26T23:19:46+01:00,1264,242,32.15771,101114.3,24.29142,24.65321,,,,
2025-03-26T23:20:48+01:00,1265,239,32.11117,101108.6,24.29047,24.63417,,,,
2025-03-26T23:21:49+01:00,1266,240,32.11088,101111.8,24.30096,24.65448,,,,
2025-03-26T23:22:50+01:00,1267,240,31.99081,101107.0,24.29581,24.67288,,,,
2025-03-26T23:23:51+01:00,1268,236,32.13997,101107.5,24.29161,24.63988,,,,
2025-03-26T23:24:52+01:00,1269,240,32.13177,101105.9,24.28894,24.65638,,,,
2025-03-26T23:25:53+01:00,1270,239,32.20787,101105.4,24.24984,24.61323,,,,
2025-03-26T23:27:10+01:00,1271,240,32.17134,101105.2,24.2857,24.62719,,,,
2025-03-26T23:29:12+01:00,1272,244,32.15227,101100.9,24.27425,24.6348,,,,
2025-03-26T23:37:21+01:00,1273,252,32.23619,101089.9,24.25079,24.6126,,,,
2025-03-26T23:39:23+01:00,1274,253,32.17382,101088.5,24.25556,24.6126,,,,
2025-03-26T23:41:39+01:00,1275,252,32.15857,101087.4,24.28188,24.6348,,,,
2025-03-26T23:42:40+01:00,1276,250,32.16505,101087.0,24.2691,24.63227,,,,
2025-03-26T23:51:50+01:00,1277,236,31.88848,101073.4,24.2115,24.57706,,,,
2025-03-26T23:52:51+01:00,1278,233,31.85663,101071.4,24.22066,24.5796,,,,
2025-03-27T00:03:02+01:00,1279,223,31.77786,101059.1,24.0387,24.39431,,,,
2025-03-27T00:09:08+01:00,1280,248,31.91576,101044.1,23.9378,24.29912,,,,
2025-03-27T00:10:09+01:00,1281,257,31.8635,101038.7,23.94753,24.29532,,,,
2025-03-27T00:12:12+01:00,1282,265,31.9232,101039.4,23.92101,24.27755,,,,
2025-03-27T00:18:18+01:00,1283,272,31.92387,101037.0,23.82393,24.1722,,,,
2025-03-27T00:21:22+01:00,1284,283,31.91795,101032.7,23.79837,24.1373,,,,
2025-03-27T00:25:26+01:00,1285,279,31.8758,101028.8,23.74058,24.08971,,,,
2025-03-27T00:28:29+01:00,1286,274,31.86321,101024.4,23.7154,24.05671,,,,
2025-03-27T00:33:35+01:00,1287,267,31.78787,101017.6,23.6393,23.97421,,,,
2025-03-27T00:40:43+01:00,1288,253,31.73513,101006.3,23.54336,23.8917,,,,
2025-03-27T00:48:51+01:00,1289,258,31.93035,100997.5,23.6248,23.97992,,,,
2025-03-27T00:53:57+01:00,1290,256,31.97727,100989.3,23.72494,24.0675,,,,
2025-03-27T00:54:58+01:00,1291,257,31.91967,100991.1,23.75507,24.1062,,,,
2025-03-27T01:06:10+01:00,1292,242,31.7647,100979.9,23.75526,24.09161,,,,
2025-03-27T01:08:13+01:00,1293,239,31.81591,100979.4,23.73619,24.0859,,,,
2025-03-27T01:20:26+01:00,1294,226,31.69136,100967.8,23.77682,24.1043,,,,
2025-03-27T01:22:28+01:00,1295,222,31.62556,100963.0,23.7709,24.11826,,,,
2025-03-27T01:26:33+01:00,1296,214,31.66695,100962.1,23.7711,24.11192,,,,
2025-03-27T01:28:35+01:00,1297,213,31.59256,100960.7,23.7627,24.12524,,,,
2025-03-27T01:30:37+01:00,1298,212,31.6041,100952.0,23.77338,24.13603,,,,
2025-03-27T01:39:47+01:00,1299,198,31.5444,100952.2,23.78864,24.14174,,,,
2025-03-27T01:41:04+01:00,1300,198,31.51665,100943.3,23.80047,24.14619,,,,
2025-03-27T01:42:05+01:00,1301,197,31.52227,100945.4,23.75774,24.12398,,,,
2025-03-27T01:43:51+01:00,1302,194,31.54144,100943.7,23.77911,24.1335,,,,
2025-03-27T01:47:55+01:00,1303,193,31.4785,100940.2,23.77319,24.14174,,,,
2025-03-27T01:58:06+01:00,1304,181,31.4784,100923.3,23.76595,24.13032,,,,
2025-03-27T02:05:14+01:00,1305,179,31.44388,100909.8,23.76251,24.1208,,,,
2025-03-27T02:06:15+01:00,1306,177,31.4868,100909.5,23.81287,24.16332,,,,
2025-03-27T02:15:25+01:00,1307,190,31.31361,100895.3,23.79971,24.1335,,,,
2025-03-27T02:17:27+01:00,1308,188,31.3242,100896.1,23.77605,24.13223,,,,
2025-03-27T02:20:47+01:00,1309,183,31.28548,100894.3,23.79227,24.1519,,,,
2025-03-27T02:27:55+01:00,1310,173,31.26421,100890.4,23.76289,24.1354,,,,
2025-03-27T02:33:01+01:00,1311,169,31.23646,100895.9,23.7751,24.12651,,,,
2025-03-27T02:35:47+01:00,1312,165,31.28204,100887.7,23.77472,24.13794,,,,
2025-03-27T02:37:02+01:00,1313,164,31.24866,100886.5,23.76022,24.13032,,,,
2025-03-27T02:38:03+01:00,1314,165,31.24247,100885.9,23.76423,24.11509,,,,
2025-03-27T02:39:04+01:00,1315,162,31.17056,100883.2,23.78082,24.14873,,,,
2025-03-27T02:40:05+01:00,1316,161,31.16474,100880.2,23.77949,24.12969,,,,
2025-03-27T02:41:06+01:00,1317,162,31.22969,100874.3,23.77071,24.12461,,,,
2025-03-27T02:42:26+01:00,1318,160,31.25658,100868.4,23.75488,24.10875,,,,
2025-03-27T02:43:54+01:00,1319,158,31.22902,100866.3,23.75317,24.11065,,,,
2025-03-27T02:44:56+01:00,1320,158,31.25095,100864.6,23.76175,24.13286,,,,
2025-03-27T02:45:57+01:00,1321,157,31.20813,100863.9,23.77224,24.11699,,,,
2025-03-27T02:46:58+01:00,1322,156,31.18029,100865.0,23.76385,24.11573,,,,
2025-03-27T02:47:59+01:00,1323,156,31.23636,100868.7,23.79704,24.12651,,,,
2025-03-27T02:49:00+01:00,1324,155,31.15969,100871.4,23.77853,24.12842,,,,
2025-03-27T02:50:01+01:00,1325,156,31.17361,100869.2,23.76328,24.12271,,,,
2025-03-27T02:51:02+01:00,1326,153,31.17056,100863.9,23.75813,24.11509,,,,
2025-03-27T02:52:04+01:00,1327,154,31.20108,100859.2,23.76232,24.12017,,,,
2025-03-27T02:53:05+01:00,1328,153,31.22816,100857.0,23.76766,24.11953,,,,
2025-03-27T02:54:06+01:00,1329,152,31.18944,100853.2,23.76194,24.11446,,,,
2025-03-27T02:55:07+01:00,1330,150,31.21748,100854.0,23.78674,24.13159,,,,
2025-03-27T02:56:08+01:00,1331,149,31.16522,100853.5,23.77129,24.13223,,,,
2025-03-27T02:57:09+01:00,1332,149,31.13699,100851.6,23.76766,24.14492,,,,
2025-03-27T02:58:27+01:00,1333,149,31.15063,100852.5,23.78159,24.13032,,,,
2025-03-27T02:59:28+01:00,1334,148,31.17952,100846.5,23.75927,24.11382,,,,
2025-03-27T03:00:30+01:00,1335,148,31.19993,100846.1,23.76881,24.11128,,,,
2025-03-27T03:01:31+01:00,1336,148,31.18105,100843.2,23.76652,24.11001,,,,
2025-03-27T03:02:32+01:00,1337,147,31.14414,100838.5,23.79284,24.14238,,,,
2025-03-27T03:03:46+01:00,1338,147,31.15587,100835.9,23.7648,24.11826,,,,
2025-03-27T03:05:48+01:00,1339,145,31.13117,100830.1,23.76423,24.1208,,,,
2025-03-27T03:07:51+01:00,1340,144,31.12631,100830.4,23.75698,24.1208,,,,
2025-03-27T03:12:56+01:00,1341,142,31.12879,100836.7,23.7463,24.09923,,,,
2025-03-27T03:15:59+01:00,1342,141,31.06813,100834.1,23.74496,24.1024,,,,
2025-03-27T03:19:16+01:00,1343,138,31.0462,100837.2,23.75183,24.11573,,,,
2025-03-27T03:21:18+01:00,1344,138,31.13756,100832.5,23.7524,24.11192,,,,
2025-03-27T03:24:21+01:00,1345,138,31.07967,100827.9,23.75717,24.1043,,,,
2025-03-27T03:27:25+01:00,1346,137,31.0317,100829.6,23.76347,24.11763,,,,
2025-03-27T03:35:34+01:00,1347,135,31.0071,100811.4,23.77357,24.11128,,,,
2025-03-27T03:36:35+01:00,1348,133,30.9947,100813.0,23.76041,24.10811,,,,
2025-03-27T03:40:39+01:00,1349,132,31.00109,100816.6,23.7711,24.10938,,,,
2025-03-27T03:42:58+01:00,1350,131,31.00653,100802.7,23.75641,24.11255,,,,
2025-03-27T03:44:44+01:00,1351,132,31.03609,100800.4,23.76232,24.09288,,,,
2025-03-27T03:45:45+01:00,1352,131,31.04563,100806.6,23.70834,24.06623,,,,
2025-03-27T03:46:46+01:00,1353,131,31.04849,100804.8,23.72913,24.07701,,,,
2025-03-27T03:47:47+01:00,1354,130,31.02913,100801.5,23.72322,24.08273,,,,
2025-03-27T03:48:48+01:00,1355,131,31.02436,100800.5,23.72646,24.07384,,,,
2025-03-27T03:50:05+01:00,1356,131,30.98793,100802.2,23.76938,24.10049,,,,
2025-03-27T03:51:06+01:00,1357,131,31.06184,100805.5,23.72932,24.07257,,,,
2025-03-27T03:52:52+01:00,1358,130,30.98402,100803.0,23.75393,24.0878,,,,
2025-03-27T03:54:54+01:00,1359,130,31.0154,100798.8,23.72646,24.08082,,,,
2025-03-27T04:03:03+01:00,1360,128,30.97782,100791.0,23.7402,24.07003,,,,
2025-03-27T04:04:17+01:00,1361,128,30.99709,100792.7,23.73104,24.07638,,,,
2025-03-27T04:05:18+01:00,1362,128,30.88465,100792.0,23.71101,24.07638,,,,
2025-03-27T04:06:20+01:00,1363,128,30.87978,100790.9,23.72932,24.08526,,,,
2025-03-27T04:07:21+01:00,1364,127,30.95741,100789.0,23.74325,24.09097,,,,
2025-03-27T04:08:22+01:00,1365,127,30.87969,100789.1,23.71578,24.06876,,,,
2025-03-27T04:09:23+01:00,1366,126,30.91793,100790.8,23.70014,24.07321,,,,
2025-03-27T04:10:24+01:00,1367,127,30.87568,100794.1,23.72246,24.07701,,,,
2025-03-27T04:11:25+01:00,1368,127,30.90143,100793.8,23.69843,24.07067,,,,
2025-03-27T04:12:26+01:00,1369,127,30.94568,100789.4,23.71521,24.06178,,,,
2025-03-27T04:13:27+01:00,1370,126,30.89256,100787.4,23.71674,24.07321,,,,
2025-03-27T04:14:29+01:00,1371,125,30.81694,100791.1,23.74096,24.09542,,,,
2025-03-27T04:15:30+01:00,1372,126,30.87187,100790.4,23.73924,24.08209,,,,
2025-03-27T04:16:31+01:00,1373,126,30.87397,100791.7,23.71464,24.08146,,,,
2025-03-27T04:17:46+01:00,1374,126,30.91316,100790.3,23.71025,24.05227,,,,
2025-03-27T04:18:47+01:00,1375,126,30.89733,100790.8,23.71712,24.08463,,,,
2025-03-27T04:19:49+01:00,1376,125,30.89561,100791.6,23.71082,24.07384,,,,
2025-03-27T04:20:50+01:00,1377,125,30.90534,100792.2,23.70262,24.06876,,,,
2025-03-27T04:21:51+01:00,1378,125,30.89094,100788.0,23.69881,24.07067,,,,
2025-03-27T04:23:05+01:00,1379,125,30.87301,100788.0,23.72189,24.07067,,,,
2025-03-27T04:24:06+01:00,1380,124,30.85499,100786.4,23.72971,24.07574,,,,
2025-03-27T04:25:08+01:00,1381,125,30.81074,100779.1,23.73657,24.07955,,,,
2025-03-27T04:26:09+01:00,1382,125,30.83277,100778.8,23.72932,24.07765,,,,
2025-03-27T04:27:10+01:00,1383,124,30.84774,100777.7,23.71941,24.07955,,,,
2025-03-27T04:28:24+01:00,1384,124,30.86224,100781.3,23.71922,24.0675,,,,
2025-03-27T04:31:28+01:00,1385,124,30.82714,100783.0,23.69633,24.0694,,,,
2025-03-27T04:34:31+01:00,1386,123,30.76124,100778.1,23.6948,24.08463,,,,
2025-03-27T04:38:35+01:00,1387,124,30.8217,100771.4,23.71979,24.04972,,,,
2025-03-27T04:39:37+01:00,1388,124,30.85251,100773.4,23.7011,24.04909,,,,
